id,name,tax_payer_company/id,tax_payer_partner/id,withholding_calc_id/id,withholding_id/id,withholding_cate_product/id
R465,RETENCION 25% Renta Ventas 421,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w38,withholding_odoo.3,withholding_odoo.category_22
R466,RETENCION 25% Renta Ventas 421,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w38,withholding_odoo.3,withholding_odoo.category_22
R467,RETENCION 25% Renta Ventas 421,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w38,withholding_odoo.3,withholding_odoo.category_22
R468,RETENCION 25% Renta Ventas 421,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w38,withholding_odoo.3,withholding_odoo.category_22
R469,RETENCION 25% Renta Ventas 421,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w38,withholding_odoo.3,withholding_odoo.category_22
R470,RETENCION 25% Renta Ventas 421,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w38,withholding_odoo.3,withholding_odoo.category_22
R471,RETENCION 25% Renta Ventas 421,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w38,withholding_odoo.3,withholding_odoo.category_22
R472,RETENCION 25% Renta Ventas 421,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w38,withholding_odoo.3,withholding_odoo.category_22
R473,RETENCION 25% Renta Ventas 421,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w38,withholding_odoo.3,withholding_odoo.category_22
R474,RETENCION 25% Renta Ventas 421,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w38,withholding_odoo.3,withholding_odoo.category_22
R475,RETENCION 25% Renta Ventas 421,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w38,withholding_odoo.3,withholding_odoo.category_22
R476,RETENCION 25% Renta Ventas 421,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w38,withholding_odoo.3,withholding_odoo.category_22
R477,RETENCION 2% Renta Compra 344A,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w39,withholding_odoo.4,withholding_odoo.category_36
R478,RETENCION 2% Renta Compra 344A,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w39,withholding_odoo.4,withholding_odoo.category_36
R479,RETENCION 2% Renta Compra 344A,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w39,withholding_odoo.4,withholding_odoo.category_36
R480,RETENCION 2% Renta Compra 344A,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w39,withholding_odoo.4,withholding_odoo.category_36
R481,RETENCION 2% Renta Compra 344A,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w39,withholding_odoo.4,withholding_odoo.category_36
R482,RETENCION 2% Renta Compra 344A,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w39,withholding_odoo.4,withholding_odoo.category_36
R483,RETENCION 2% Renta Compra 344A,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w39,withholding_odoo.4,withholding_odoo.category_36
R484,RETENCION 2% Renta Compra 344A,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w39,withholding_odoo.4,withholding_odoo.category_36
R485,RETENCION 2% Renta Compra 344A,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w39,withholding_odoo.4,withholding_odoo.category_36
R486,RETENCION 2% Renta Compra 344A,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w39,withholding_odoo.4,withholding_odoo.category_36
R487,RETENCION 2% Renta Compra 344A,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w39,withholding_odoo.4,withholding_odoo.category_36
R488,RETENCION 2% Renta Compra 344A,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w39,withholding_odoo.4,withholding_odoo.category_36
R489,RETENCION 2% Renta Compra 344A,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w39,withholding_odoo.4,withholding_odoo.category_36
R490,RETENCION 2% Renta Compra 344A,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w39,withholding_odoo.4,withholding_odoo.category_36
R491,RETENCION 2% Renta Compra 344A,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w39,withholding_odoo.4,withholding_odoo.category_36
R492,RETENCION 2% Renta Compra 344A,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w39,withholding_odoo.4,withholding_odoo.category_36
R493,RETENCION 8% Renta Compra 345,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w40,withholding_odoo.4,withholding_odoo.category_30
R494,RETENCION 8% Renta Compra 345,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w40,withholding_odoo.4,withholding_odoo.category_30
R495,RETENCION 8% Renta Compra 345,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w40,withholding_odoo.4,withholding_odoo.category_30
R496,RETENCION 8% Renta Compra 345,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w40,withholding_odoo.4,withholding_odoo.category_30
R497,RETENCION 8% Renta Compra 345,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w40,withholding_odoo.4,withholding_odoo.category_30
R498,RETENCION 8% Renta Compra 345,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w40,withholding_odoo.4,withholding_odoo.category_30
R499,RETENCION 8% Renta Compra 345,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w40,withholding_odoo.4,withholding_odoo.category_30
R500,RETENCION 8% Renta Compra 345,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w40,withholding_odoo.4,withholding_odoo.category_30
R501,RETENCION 8% Renta Compra 345,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w40,withholding_odoo.4,withholding_odoo.category_30
R502,RETENCION 8% Renta Compra 345,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w40,withholding_odoo.4,withholding_odoo.category_30
R503,RETENCION 8% Renta Compra 345,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w40,withholding_odoo.4,withholding_odoo.category_30
R504,RETENCION 8% Renta Compra 345,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w40,withholding_odoo.4,withholding_odoo.category_30
R505,RETENCION 8% Renta Compra 345,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w40,withholding_odoo.4,withholding_odoo.category_30
R506,RETENCION 8% Renta Compra 345,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w40,withholding_odoo.4,withholding_odoo.category_30
R507,RETENCION 8% Renta Compra 345,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w40,withholding_odoo.4,withholding_odoo.category_30
R508,RETENCION 8% Renta Compra 345,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w40,withholding_odoo.4,withholding_odoo.category_30
R509,RETENCION 0% Renta Compra 332I,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w41,withholding_odoo.4,withholding_odoo.category_31
R510,RETENCION 0% Renta Compra 332I,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w41,withholding_odoo.4,withholding_odoo.category_31
R511,RETENCION 0% Renta Compra 332I,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w41,withholding_odoo.4,withholding_odoo.category_31
R512,RETENCION 0% Renta Compra 332I,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w41,withholding_odoo.4,withholding_odoo.category_31
R513,RETENCION 0% Renta Compra 332I,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w41,withholding_odoo.4,withholding_odoo.category_31
R514,RETENCION 0% Renta Compra 332I,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w41,withholding_odoo.4,withholding_odoo.category_31
R515,RETENCION 0% Renta Compra 332I,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w41,withholding_odoo.4,withholding_odoo.category_31
R516,RETENCION 0% Renta Compra 332I,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w41,withholding_odoo.4,withholding_odoo.category_31
R517,RETENCION 0% Renta Compra 332I,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w41,withholding_odoo.4,withholding_odoo.category_31
R518,RETENCION 0% Renta Compra 332I,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w41,withholding_odoo.4,withholding_odoo.category_31
R519,RETENCION 0% Renta Compra 332I,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w41,withholding_odoo.4,withholding_odoo.category_31
R520,RETENCION 0% Renta Compra 332I,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w41,withholding_odoo.4,withholding_odoo.category_31
R521,RETENCION 0% Renta Compra 332I,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w41,withholding_odoo.4,withholding_odoo.category_31
R522,RETENCION 0% Renta Compra 332I,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w41,withholding_odoo.4,withholding_odoo.category_31
R523,RETENCION 0% Renta Compra 332I,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w41,withholding_odoo.4,withholding_odoo.category_31
R524,RETENCION 0% Renta Compra 332I,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w41,withholding_odoo.4,withholding_odoo.category_31
R525,RETENCION 0% Renta Compra 332G,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w42,withholding_odoo.4,withholding_odoo.category_37
R526,RETENCION 0% Renta Compra 332G,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w42,withholding_odoo.4,withholding_odoo.category_37
R527,RETENCION 0% Renta Compra 332G,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w42,withholding_odoo.4,withholding_odoo.category_37
R528,RETENCION 0% Renta Compra 332G,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w42,withholding_odoo.4,withholding_odoo.category_37
R529,RETENCION 0% Renta Compra 332G,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w42,withholding_odoo.4,withholding_odoo.category_37
R530,RETENCION 0% Renta Compra 332G,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w42,withholding_odoo.4,withholding_odoo.category_37
R531,RETENCION 0% Renta Compra 332G,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w42,withholding_odoo.4,withholding_odoo.category_37
R532,RETENCION 0% Renta Compra 332G,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w42,withholding_odoo.4,withholding_odoo.category_37
R533,RETENCION 0% Renta Compra 332G,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w42,withholding_odoo.4,withholding_odoo.category_37
R534,RETENCION 0% Renta Compra 332G,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w42,withholding_odoo.4,withholding_odoo.category_37
R535,RETENCION 0% Renta Compra 332G,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w42,withholding_odoo.4,withholding_odoo.category_37
R536,RETENCION 0% Renta Compra 332G,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w42,withholding_odoo.4,withholding_odoo.category_37
R537,RETENCION 0% Renta Compra 332G,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w42,withholding_odoo.4,withholding_odoo.category_37
R538,RETENCION 0% Renta Compra 332G,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w42,withholding_odoo.4,withholding_odoo.category_37
R539,RETENCION 0% Renta Compra 332G,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w42,withholding_odoo.4,withholding_odoo.category_37
R540,RETENCION 0% Renta Compra 332G,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w42,withholding_odoo.4,withholding_odoo.category_37
R541,RETENCION 1% Renta Compra 312A,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w43,withholding_odoo.4,withholding_odoo.category_34
R542,RETENCION 1% Renta Compra 312A,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w43,withholding_odoo.4,withholding_odoo.category_34
R543,RETENCION 1% Renta Compra 312A,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w43,withholding_odoo.4,withholding_odoo.category_34
R544,RETENCION 1% Renta Compra 312A,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w43,withholding_odoo.4,withholding_odoo.category_34
R545,RETENCION 1% Renta Compra 312A,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w43,withholding_odoo.4,withholding_odoo.category_34
R546,RETENCION 1% Renta Compra 312A,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w43,withholding_odoo.4,withholding_odoo.category_34
R547,RETENCION 1% Renta Compra 312A,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w43,withholding_odoo.4,withholding_odoo.category_34
R548,RETENCION 1% Renta Compra 312A,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w43,withholding_odoo.4,withholding_odoo.category_34
R549,RETENCION 1% Renta Compra 312A,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w43,withholding_odoo.4,withholding_odoo.category_34
R550,RETENCION 1% Renta Compra 312A,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w43,withholding_odoo.4,withholding_odoo.category_34
R551,RETENCION 1% Renta Compra 312A,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w43,withholding_odoo.4,withholding_odoo.category_34
R552,RETENCION 1% Renta Compra 312A,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w43,withholding_odoo.4,withholding_odoo.category_34
R553,RETENCION 1% Renta Compra 312A,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w43,withholding_odoo.4,withholding_odoo.category_34
R554,RETENCION 1% Renta Compra 312A,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w43,withholding_odoo.4,withholding_odoo.category_34
R555,RETENCION 1% Renta Compra 312A,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w43,withholding_odoo.4,withholding_odoo.category_34
R556,RETENCION 1% Renta Compra 312A,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w43,withholding_odoo.4,withholding_odoo.category_34
R557,RETENCION 2% Renta Compra 311,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w44,withholding_odoo.4,withholding_odoo.category_35
R558,RETENCION 2% Renta Compra 311,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w44,withholding_odoo.4,withholding_odoo.category_35
R559,RETENCION 2% Renta Compra 311,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w44,withholding_odoo.4,withholding_odoo.category_35
R560,RETENCION 2% Renta Compra 311,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w44,withholding_odoo.4,withholding_odoo.category_35
R561,RETENCION 2% Renta Compra 311,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w44,withholding_odoo.4,withholding_odoo.category_35
R562,RETENCION 2% Renta Compra 311,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w44,withholding_odoo.4,withholding_odoo.category_35
R563,RETENCION 2% Renta Compra 311,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w44,withholding_odoo.4,withholding_odoo.category_35
R564,RETENCION 2% Renta Compra 311,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w44,withholding_odoo.4,withholding_odoo.category_35
R565,RETENCION 2% Renta Compra 311,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w44,withholding_odoo.4,withholding_odoo.category_35
R566,RETENCION 2% Renta Compra 311,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w44,withholding_odoo.4,withholding_odoo.category_35
R567,RETENCION 2% Renta Compra 311,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w44,withholding_odoo.4,withholding_odoo.category_35
R568,RETENCION 2% Renta Compra 311,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w44,withholding_odoo.4,withholding_odoo.category_35
R569,RETENCION 2% Renta Compra 311,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w44,withholding_odoo.4,withholding_odoo.category_35
R570,RETENCION 2% Renta Compra 311,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w44,withholding_odoo.4,withholding_odoo.category_35
R571,RETENCION 2% Renta Compra 311,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w44,withholding_odoo.4,withholding_odoo.category_35
R572,RETENCION 2% Renta Compra 311,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w44,withholding_odoo.4,withholding_odoo.category_35
R573,RETENCION 8% Renta Compra 314,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w45,withholding_odoo.4,withholding_odoo.category_33
R574,RETENCION 8% Renta Compra 314,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w45,withholding_odoo.4,withholding_odoo.category_33
R575,RETENCION 8% Renta Compra 314,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w45,withholding_odoo.4,withholding_odoo.category_33
R576,RETENCION 8% Renta Compra 314,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w45,withholding_odoo.4,withholding_odoo.category_33
R577,RETENCION 8% Renta Compra 314,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w45,withholding_odoo.4,withholding_odoo.category_33
R578,RETENCION 8% Renta Compra 314,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w45,withholding_odoo.4,withholding_odoo.category_33
R579,RETENCION 8% Renta Compra 314,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w45,withholding_odoo.4,withholding_odoo.category_33
R580,RETENCION 8% Renta Compra 314,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w45,withholding_odoo.4,withholding_odoo.category_33
R581,RETENCION 8% Renta Compra 314,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w45,withholding_odoo.4,withholding_odoo.category_33
R582,RETENCION 8% Renta Compra 314,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w45,withholding_odoo.4,withholding_odoo.category_33
R583,RETENCION 8% Renta Compra 314,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w45,withholding_odoo.4,withholding_odoo.category_33
R584,RETENCION 8% Renta Compra 314,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w45,withholding_odoo.4,withholding_odoo.category_33
R585,RETENCION 8% Renta Compra 314,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w45,withholding_odoo.4,withholding_odoo.category_33
R586,RETENCION 8% Renta Compra 314,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w45,withholding_odoo.4,withholding_odoo.category_33
R587,RETENCION 8% Renta Compra 314,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w45,withholding_odoo.4,withholding_odoo.category_33
R588,RETENCION 8% Renta Compra 314,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w45,withholding_odoo.4,withholding_odoo.category_33
R589,RETENCION 1% Renta Compra 322,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w46,withholding_odoo.4,withholding_odoo.category_9
R590,RETENCION 1% Renta Compra 322,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w46,withholding_odoo.4,withholding_odoo.category_9
R591,RETENCION 1% Renta Compra 322,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w46,withholding_odoo.4,withholding_odoo.category_9
R592,RETENCION 1% Renta Compra 322,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w46,withholding_odoo.4,withholding_odoo.category_9
R593,RETENCION 1% Renta Compra 322,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w46,withholding_odoo.4,withholding_odoo.category_9
R594,RETENCION 1% Renta Compra 322,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w46,withholding_odoo.4,withholding_odoo.category_9
R595,RETENCION 1% Renta Compra 322,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w46,withholding_odoo.4,withholding_odoo.category_9
R596,RETENCION 1% Renta Compra 322,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w46,withholding_odoo.4,withholding_odoo.category_9
R597,RETENCION 1% Renta Compra 322,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w46,withholding_odoo.4,withholding_odoo.category_9
R598,RETENCION 1% Renta Compra 322,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w46,withholding_odoo.4,withholding_odoo.category_9
R599,RETENCION 1% Renta Compra 322,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w46,withholding_odoo.4,withholding_odoo.category_9
R600,RETENCION 1% Renta Compra 322,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w46,withholding_odoo.4,withholding_odoo.category_9
R601,RETENCION 1% Renta Compra 322,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w46,withholding_odoo.4,withholding_odoo.category_9
R602,RETENCION 1% Renta Compra 322,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w46,withholding_odoo.4,withholding_odoo.category_9
R603,RETENCION 1% Renta Compra 322,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w46,withholding_odoo.4,withholding_odoo.category_9
R604,RETENCION 1% Renta Compra 322,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w46,withholding_odoo.4,withholding_odoo.category_9
R605,RETENCION 2% Renta Compra 323,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w47,withholding_odoo.4,withholding_odoo.category_10
R606,RETENCION 2% Renta Compra 323,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w47,withholding_odoo.4,withholding_odoo.category_10
R607,RETENCION 2% Renta Compra 323,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w47,withholding_odoo.4,withholding_odoo.category_10
R608,RETENCION 2% Renta Compra 323,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w47,withholding_odoo.4,withholding_odoo.category_10
R609,RETENCION 2% Renta Compra 323,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w47,withholding_odoo.4,withholding_odoo.category_10
R610,RETENCION 2% Renta Compra 323,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w47,withholding_odoo.4,withholding_odoo.category_10
R611,RETENCION 2% Renta Compra 323,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w47,withholding_odoo.4,withholding_odoo.category_10
R612,RETENCION 2% Renta Compra 323,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w47,withholding_odoo.4,withholding_odoo.category_10
R613,RETENCION 2% Renta Compra 323,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w47,withholding_odoo.4,withholding_odoo.category_10
R614,RETENCION 2% Renta Compra 323,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w47,withholding_odoo.4,withholding_odoo.category_10
R615,RETENCION 2% Renta Compra 323,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w47,withholding_odoo.4,withholding_odoo.category_10
R616,RETENCION 2% Renta Compra 323,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w47,withholding_odoo.4,withholding_odoo.category_10
R617,RETENCION 2% Renta Compra 323,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w47,withholding_odoo.4,withholding_odoo.category_10
R618,RETENCION 2% Renta Compra 323,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w47,withholding_odoo.4,withholding_odoo.category_10
R619,RETENCION 2% Renta Compra 323,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w47,withholding_odoo.4,withholding_odoo.category_10
